Id,MSSubClass,MSZoning,LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,ExterQual,ExterCond,Foundation,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,GarageCars,GarageArea,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SaleType,SaleCondition,Predicted_SalePrice
455,90,3,9297,1,3,3,0,4,0,11,2,2,2,2,5,5,1976,1976,1,1,9,10,3,4,1,1606,0,122,1728,1,4,1,1728,0,0,1728,2,0,2,0,4,2,3,8,6,0,2,560,2,0,0,0,0,0,0,0,7,2006,8,3,174228.11
456,20,3,9600,1,3,3,0,4,0,14,2,2,0,2,7,6,1973,1973,3,1,6,6,3,4,1,916,0,326,1242,1,1,1,1242,0,0,1242,0,0,1,1,3,1,3,6,6,1,2,528,2,0,0,0,0,0,0,0,9,2007,8,4,166014.4
457,70,4,4571,1,3,3,0,4,0,17,2,2,0,5,5,5,1916,1950,1,1,0,0,3,4,0,0,0,624,624,1,1,0,624,720,0,1344,0,0,1,0,4,1,3,7,6,0,3,513,2,0,0,96,0,0,0,0,5,2008,0,0,100405.91
458,20,3,53227,1,0,2,0,1,1,4,2,2,0,2,4,6,1954,1994,0,5,9,10,3,4,1,1116,0,248,1364,1,0,1,1663,0,0,1663,1,0,1,0,2,1,2,6,2,2,2,529,2,224,137,0,0,0,0,0,3,2008,8,4,229902.5
459,70,4,5100,1,3,3,0,4,0,17,2,2,0,5,8,7,1925,1996,3,1,11,15,3,2,2,0,0,588,588,1,1,1,833,833,0,1666,0,0,1,0,3,1,2,7,6,1,1,228,2,192,63,0,0,0,0,0,6,2008,8,4,170589.0
460,50,3,7015,1,0,0,0,0,0,3,2,2,0,0,5,4,1950,1950,1,1,8,8,3,4,1,185,0,524,709,1,4,1,979,224,0,1203,1,0,1,0,3,1,2,5,6,1,1,352,2,0,0,248,0,0,0,0,7,2009,8,4,108108.48
461,60,1,8004,1,0,3,0,4,0,21,6,2,0,5,8,5,2009,2009,1,1,12,13,2,4,2,544,0,288,832,1,0,1,832,1103,0,1935,1,0,2,1,3,1,3,8,6,0,2,552,2,0,150,0,0,0,0,0,12,2009,6,5,252306.68
462,70,3,7200,1,3,3,0,4,0,18,1,2,0,5,7,9,1936,2007,1,1,13,14,2,2,2,350,210,0,560,1,0,1,575,560,0,1135,1,0,1,0,3,1,2,6,6,0,2,576,2,256,0,0,0,0,0,0,4,2009,8,4,151950.83
463,20,3,8281,1,0,3,0,4,0,19,2,2,0,2,5,5,1965,1965,1,1,8,8,3,4,1,553,311,0,864,1,2,1,864,0,0,864,0,0,1,0,3,1,3,5,6,1,1,360,2,0,0,236,0,0,0,0,12,2009,8,4,83508.44
464,70,3,11988,1,0,1,0,4,1,6,2,2,0,5,6,7,1934,1995,3,1,11,12,3,4,1,326,0,389,715,1,1,1,849,811,0,1660,0,0,1,1,3,1,3,6,6,1,1,240,2,0,0,0,0,0,0,0,8,2008,8,4,183798.68
465,20,3,8430,1,3,1,0,4,1,5,2,2,0,2,5,5,1978,1978,1,1,6,6,3,4,1,616,0,424,1040,1,4,1,1040,0,0,1040,0,0,2,0,3,1,3,5,6,0,0,0,2,0,0,0,0,0,0,0,8,2009,8,4,130021.05
466,120,4,3072,1,3,3,0,4,0,0,2,2,4,2,7,5,2004,2004,3,1,12,13,2,4,2,0,0,1375,1375,1,0,1,1414,0,0,1414,0,0,2,0,2,1,2,6,6,1,2,398,2,144,20,0,0,0,0,0,5,2006,8,4,177432.18
467,20,3,10628,1,3,3,0,4,0,12,2,2,0,2,7,5,1970,1970,0,5,9,10,3,2,1,778,0,499,1277,1,4,1,1277,0,0,1277,1,0,1,0,2,1,3,5,6,1,2,526,2,0,0,0,0,176,0,0,4,2007,8,4,162824.7
468,70,3,9480,1,3,3,0,4,0,12,0,2,0,5,5,7,1942,1995,1,1,8,8,3,4,1,386,0,342,728,1,0,1,888,756,0,1644,0,0,1,1,3,1,2,7,6,2,1,312,2,168,0,0,0,0,0,0,6,2007,8,4,151478.9
469,20,3,11428,1,0,3,0,4,0,16,2,2,0,2,8,5,2006,2006,1,1,12,13,2,4,2,0,0,1626,1626,1,0,1,1634,0,0,1634,0,0,2,0,3,1,2,7,6,1,3,866,2,0,44,0,0,0,0,0,5,2007,8,4,253491.89
470,60,3,9291,1,0,3,0,0,0,20,7,2,0,5,6,5,1993,1993,1,1,6,6,2,4,2,426,0,406,832,1,0,1,832,878,0,1710,0,0,2,1,3,1,2,7,6,0,2,506,2,144,70,0,0,0,0,0,6,2008,8,4,189873.5
471,120,3,6820,1,0,3,0,0,0,22,2,2,4,2,8,5,1985,1985,1,1,6,6,2,4,2,368,1120,0,1488,1,4,1,1502,0,0,1502,1,0,1,1,1,1,2,4,6,0,2,528,2,0,54,0,0,140,0,0,6,2010,8,4,215119.0
472,60,3,11952,1,3,3,0,4,0,14,3,2,0,5,7,6,1977,1977,4,6,14,10,3,4,1,0,0,808,808,1,4,1,1161,808,0,1969,0,0,2,1,3,1,3,8,6,1,2,534,2,0,0,0,0,276,0,0,11,2007,8,4,191491.0
473,180,4,3675,1,3,3,0,4,0,7,2,2,4,7,6,5,2005,2005,1,1,12,13,3,4,2,459,0,88,547,1,0,1,1072,0,0,1072,1,0,1,0,2,1,3,5,6,0,2,525,2,0,28,0,0,0,0,0,6,2008,8,4,144762.5
474,20,3,14977,1,0,3,0,4,0,16,2,2,0,2,8,5,2006,2007,1,1,12,13,2,4,2,1350,0,626,1976,1,0,1,1976,0,0,1976,1,0,2,0,2,1,2,7,6,1,3,908,2,250,63,0,0,0,0,0,7,2007,6,5,404132.49
475,120,3,5330,1,3,3,0,4,0,22,2,2,4,2,8,5,2000,2000,1,1,5,5,2,4,2,1196,0,298,1494,1,0,1,1652,0,0,1652,1,0,2,0,2,1,0,6,6,0,2,499,2,96,48,0,0,0,0,0,8,2007,8,4,261412.91
476,20,3,8480,1,3,3,0,0,0,19,2,2,0,2,5,6,1963,1963,3,1,6,6,3,4,1,630,0,340,970,1,4,1,970,0,0,970,1,0,1,0,2,1,3,5,6,0,2,624,2,0,24,0,0,192,0,0,7,2007,8,4,132323.6
477,20,3,13125,1,3,3,0,4,1,5,2,2,0,2,6,5,1997,1998,1,1,12,13,3,4,2,994,0,484,1478,1,0,1,1493,0,0,1493,1,0,2,0,3,1,2,7,6,1,2,508,2,140,39,0,0,0,0,0,4,2008,8,4,209204.5
478,60,3,13693,1,3,3,0,4,0,16,2,2,0,5,9,5,2006,2006,3,1,12,13,0,4,2,0,0,2153,2153,1,0,1,2069,574,0,2643,0,0,2,1,3,1,0,9,6,1,3,694,2,414,84,0,0,0,0,0,3,2007,8,4,388061.31
479,20,3,10637,1,3,3,0,4,0,5,2,2,0,2,8,5,2007,2008,3,1,12,13,2,4,2,1288,0,417,1705,1,0,1,1718,0,0,1718,1,0,2,0,3,1,2,7,6,1,3,826,2,208,44,0,0,0,0,0,9,2009,8,4,310054.93
480,30,4,5925,1,3,0,0,4,0,17,2,2,0,2,4,7,1937,2000,3,1,11,12,3,4,0,168,0,739,907,1,4,1,1131,0,0,1131,0,0,1,0,2,1,3,7,6,0,2,672,2,0,72,0,0,0,0,0,3,2007,8,2,120707.0
481,20,3,16033,1,0,3,0,2,0,16,2,2,0,2,9,5,2004,2005,3,1,12,13,2,4,2,1261,0,572,1833,1,0,1,1850,0,0,1850,1,0,2,0,3,1,2,8,6,1,3,772,2,519,112,0,0,0,0,0,3,2006,8,4,335429.03
482,20,3,11846,1,0,1,0,4,0,16,2,2,0,2,9,5,2003,2004,3,1,12,13,2,4,2,1567,0,225,1792,1,0,1,1792,0,0,1792,1,0,2,0,2,1,0,6,6,1,3,874,2,206,49,0,0,0,0,0,8,2006,8,4,366881.51
483,70,4,2500,1,3,3,0,0,0,17,2,2,0,5,7,8,1915,2005,1,1,11,12,2,4,2,299,0,611,910,1,0,1,916,910,0,1826,1,0,1,1,4,1,0,7,3,1,1,164,2,0,0,0,0,0,0,0,6,2009,8,4,161816.5
484,120,4,4500,1,3,3,0,2,0,11,2,2,3,2,6,5,1998,1998,3,1,12,13,3,4,2,897,0,319,1216,1,0,1,1216,0,0,1216,1,0,2,0,2,1,3,5,6,0,2,402,2,0,125,0,0,0,0,0,5,2006,8,4,165109.22
485,20,3,7758,1,0,3,0,0,0,19,2,2,0,2,5,7,1962,2001,1,1,6,10,3,2,1,588,0,411,999,1,2,1,999,0,0,999,1,0,1,0,3,1,2,6,6,0,1,264,2,0,132,0,0,0,0,0,3,2007,8,4,131683.25
486,20,3,9600,1,3,3,0,4,0,12,2,2,0,2,5,7,1950,2007,1,1,8,8,2,4,1,607,0,506,1113,1,2,1,1113,0,0,1113,0,0,1,0,3,1,2,5,6,1,1,264,2,0,80,120,0,0,0,0,7,2009,8,4,142133.75
487,20,3,10289,1,3,3,0,4,0,12,2,2,0,2,5,7,1965,1965,3,1,8,8,3,4,1,836,0,237,1073,1,4,1,1073,0,0,1073,1,0,1,1,3,1,3,6,6,0,2,515,2,0,0,0,0,0,0,0,6,2007,8,4,150381.0
488,20,3,12243,1,0,3,0,4,0,14,2,2,0,2,5,6,1971,1971,1,1,9,10,3,4,1,998,0,486,1484,1,2,1,1484,0,0,1484,0,0,2,0,3,1,3,7,6,1,2,487,2,224,0,0,0,180,0,0,2,2007,8,4,175327.5
489,190,3,10800,1,3,3,0,0,0,17,2,2,1,0,5,4,1900,1970,1,1,13,14,3,1,1,664,0,290,954,1,4,0,1766,648,0,2414,0,0,2,0,3,2,3,10,4,1,2,520,0,142,0,0,0,0,0,0,5,2006,3,4,156258.0
490,180,4,1526,1,3,3,0,4,0,10,2,2,3,6,4,8,1970,2002,1,1,5,5,3,2,1,515,0,115,630,1,4,1,630,0,0,630,1,0,1,0,1,1,2,3,6,0,1,286,2,0,0,0,0,0,0,0,5,2009,8,4,92550.0
491,160,4,2665,1,3,3,0,4,0,10,2,2,4,5,5,6,1976,1976,1,1,5,5,3,4,2,0,0,264,264,1,4,1,616,688,0,1304,0,0,1,1,3,1,3,4,6,1,1,336,2,141,24,0,0,0,0,0,6,2008,8,4,125799.28
492,50,3,9490,1,3,3,0,4,0,12,0,2,0,0,6,7,1941,1950,1,1,13,14,3,4,1,403,165,238,806,1,4,1,958,620,0,1578,1,0,1,0,3,1,1,5,6,2,1,240,2,0,0,32,0,0,0,0,8,2006,8,4,138907.0
493,60,3,15578,1,0,3,0,0,0,8,2,2,0,5,6,5,2006,2006,1,1,12,13,2,4,2,0,0,728,728,1,2,1,728,728,0,1456,0,0,2,1,3,1,3,8,6,0,2,429,2,0,0,0,0,0,0,0,5,2006,6,5,171852.6
494,20,3,7931,1,3,3,0,4,0,12,2,2,0,2,5,6,1960,1960,1,1,3,14,3,4,1,374,532,363,1269,1,4,1,1269,0,0,1269,0,0,1,1,3,1,3,6,6,1,1,308,2,0,0,0,0,0,0,0,6,2008,8,4,153472.0
495,30,4,5784,1,3,3,0,4,0,17,0,2,0,2,5,8,1938,1996,1,1,8,8,3,4,0,0,0,190,190,1,2,1,886,0,0,886,0,0,1,0,2,1,3,4,6,0,1,273,2,144,20,80,0,0,0,0,12,2009,8,4,104971.03
496,30,0,7879,1,3,3,0,4,0,9,2,2,0,2,4,5,1920,1950,1,1,13,14,3,4,1,495,0,225,720,1,4,0,720,0,0,720,0,0,1,0,2,1,3,4,6,0,0,0,0,0,523,115,0,0,0,0,11,2009,8,0,54836.0
497,20,3,12692,1,0,3,0,4,0,15,2,2,0,2,8,5,1992,1993,3,1,3,3,2,4,2,1231,0,1969,3200,1,0,1,3228,0,0,3228,1,0,3,0,4,1,2,10,6,1,2,546,2,264,75,291,0,0,0,0,5,2007,8,4,401120.54
498,50,3,9120,1,3,3,0,4,0,3,2,2,0,0,7,6,1925,1950,1,1,13,14,3,2,2,329,0,697,1026,1,0,1,1133,687,0,1820,1,0,2,0,4,1,3,8,6,0,1,240,0,0,100,0,0,0,0,0,6,2008,8,4,185754.0
499,20,3,7800,1,3,3,0,4,0,19,2,2,0,2,5,7,1967,2004,3,1,6,6,3,4,2,450,0,414,864,1,0,1,899,0,0,899,0,0,1,0,3,1,2,5,6,0,1,288,2,64,0,0,0,0,0,0,6,2009,8,4,127943.0
500,20,3,7535,1,0,3,0,4,0,12,2,2,0,2,5,7,1958,1985,1,1,8,8,3,4,1,111,279,522,912,1,1,1,912,0,0,912,0,1,1,0,2,1,3,5,6,0,1,297,2,12,285,0,0,0,0,480,6,2007,8,4,120516.0
501,160,4,1890,1,3,3,0,4,0,2,2,2,3,5,6,5,1973,1973,1,1,6,6,3,4,1,356,0,316,672,1,4,1,672,546,0,1218,0,0,1,1,3,1,3,7,6,0,1,264,2,144,28,0,0,0,0,0,5,2007,8,4,110257.04
502,60,1,9803,1,3,3,0,4,0,21,2,2,0,5,7,5,2005,2005,1,1,12,13,2,4,2,400,0,466,866,1,2,1,866,902,0,1768,0,0,2,1,3,1,2,7,6,0,2,603,2,0,108,0,0,0,0,0,2,2008,8,4,221836.83
503,20,3,9170,1,3,3,0,0,0,7,1,2,0,2,5,7,1965,1965,3,1,8,8,3,4,1,698,96,420,1214,1,0,1,1214,0,0,1214,1,0,1,0,2,1,3,6,6,0,2,461,2,0,0,184,0,0,0,400,4,2007,8,4,143302.0
504,20,3,15602,1,0,3,0,4,0,6,2,2,0,2,7,8,1959,1997,1,1,3,14,3,4,1,1247,0,254,1501,1,4,1,1801,0,0,1801,1,0,2,0,1,1,3,6,6,2,2,484,2,0,54,0,0,161,0,0,3,2010,8,4,272277.8
505,160,3,2308,1,3,3,0,4,0,13,2,2,4,5,6,5,1974,1974,1,1,9,2,3,4,1,257,495,103,855,1,4,1,855,467,0,1322,0,1,2,1,3,1,3,6,6,1,2,440,2,260,0,0,0,0,0,0,6,2009,8,4,142073.83
506,90,4,7596,1,3,3,0,4,0,17,0,2,2,5,5,5,1952,1952,3,1,13,14,3,4,1,0,0,960,960,1,2,1,960,1000,0,1960,0,0,2,0,4,2,3,10,6,0,2,400,0,0,0,0,0,0,0,0,7,2009,0,4,127414.45
507,60,3,9554,1,0,3,0,4,0,20,2,2,0,5,8,5,1993,1994,1,1,12,13,2,4,2,380,0,397,777,1,0,1,1065,846,0,1911,0,0,2,1,3,1,2,8,6,1,2,471,2,182,81,0,0,0,0,0,9,2006,8,4,213009.34
508,20,1,7862,1,0,3,0,4,0,21,2,2,0,2,6,5,2009,2009,1,1,12,13,2,4,2,27,0,1191,1218,1,0,1,1218,0,0,1218,0,0,2,0,2,1,2,4,6,0,2,676,2,0,102,0,0,0,0,0,9,2009,6,5,200721.35
509,70,4,9600,1,3,3,0,4,0,17,2,2,0,5,7,9,1928,2005,2,1,8,8,3,0,0,141,0,548,689,1,0,1,689,689,0,1378,0,0,2,0,3,1,2,7,6,1,2,360,0,0,0,116,0,0,0,0,10,2008,8,4,152510.44
510,20,3,9600,1,3,3,0,0,0,12,2,2,0,2,5,6,1959,1959,1,1,8,8,3,4,1,991,0,50,1041,1,0,1,1041,0,0,1041,1,0,1,0,3,1,3,6,6,0,1,270,2,224,88,0,0,0,0,0,7,2009,8,4,128059.25
511,20,3,14559,1,3,3,0,4,0,12,2,2,0,2,5,7,1951,2000,3,1,13,14,2,4,1,650,180,178,1008,1,0,1,1363,0,0,1363,1,0,1,0,2,1,3,6,2,2,1,288,2,324,42,0,0,168,0,2000,6,2009,8,4,157926.25
512,120,3,6792,1,0,3,0,4,0,16,2,2,4,2,7,5,2005,2006,1,1,12,13,2,4,2,0,0,1368,1368,1,0,1,1368,0,0,1368,0,0,2,0,2,1,2,6,6,1,2,474,2,132,35,0,0,0,0,0,3,2006,6,5,196893.08
513,20,3,9100,1,3,3,0,0,0,12,1,2,0,2,5,5,1958,1958,1,1,12,13,3,4,1,521,174,169,864,1,4,1,864,0,0,864,1,0,1,0,3,1,3,5,6,0,2,624,2,0,0,0,0,0,0,0,7,2006,8,4,127634.16
514,20,3,9187,1,3,0,0,0,0,11,2,2,0,2,6,5,1983,1983,1,1,12,13,3,2,2,336,0,748,1084,1,4,1,1080,0,0,1080,0,0,1,1,3,1,3,5,6,0,2,484,2,120,0,158,0,0,0,0,6,2007,8,4,139178.5
515,45,3,10594,1,3,3,0,4,0,6,2,2,0,1,5,5,1926,1950,1,1,13,14,3,4,0,0,0,768,768,3,1,0,789,0,0,789,0,0,1,0,2,1,3,5,6,0,1,200,2,0,0,112,0,0,0,0,6,2007,8,4,97266.0
516,20,3,12220,1,3,3,0,4,0,16,2,2,0,2,10,5,2009,2009,3,1,5,5,0,4,1,1436,0,570,2006,1,0,1,2020,0,0,2020,1,0,2,1,3,1,0,9,6,1,3,900,2,156,54,0,0,0,0,0,9,2009,6,5,399070.09
517,80,3,10448,1,0,3,0,0,0,14,2,2,0,7,6,6,1972,1972,1,1,6,6,3,4,1,0,0,689,689,1,4,1,1378,741,0,2119,0,0,2,1,3,1,3,7,6,1,2,583,2,0,104,0,0,0,0,0,8,2009,0,0,169737.0
518,60,3,10208,1,0,3,0,4,0,15,2,2,0,5,7,5,1996,1997,1,1,12,13,2,4,2,0,0,1264,1264,1,0,1,1277,1067,0,2344,0,0,2,1,3,1,2,7,6,1,3,889,2,220,0,0,0,0,0,0,7,2009,8,4,270989.61
519,60,3,9531,1,0,3,0,1,0,5,2,2,0,5,6,5,1998,1998,1,1,12,13,3,4,2,706,0,88,794,1,0,1,882,914,0,1796,1,0,2,1,3,1,3,7,6,0,2,546,2,0,36,0,0,0,0,0,5,2007,8,4,207102.5
520,70,3,10918,1,3,3,0,4,0,6,2,2,0,5,7,9,1926,2004,2,1,8,8,2,4,0,0,0,1276,1276,1,0,1,1276,804,0,2080,0,0,1,1,3,1,2,9,6,2,1,282,2,0,0,0,0,145,0,0,6,2009,8,4,233397.5
521,190,3,10800,1,3,3,0,4,0,17,2,2,1,5,4,7,1900,2000,1,1,8,8,3,4,0,0,0,0,0,1,4,0,694,600,0,1294,0,0,2,0,3,2,3,7,6,0,0,0,0,220,114,210,0,0,0,0,8,2008,8,4,99862.5
522,20,3,11988,1,0,3,0,0,0,12,1,2,0,2,6,6,1957,1957,1,1,12,13,3,4,1,777,0,467,1244,1,0,1,1244,0,0,1244,0,0,1,1,3,1,3,6,6,2,1,336,2,0,40,0,0,0,0,0,5,2007,8,4,150170.0
523,50,4,5000,1,3,3,0,0,0,3,1,2,0,0,6,7,1947,1950,1,1,5,5,3,2,1,399,0,605,1004,1,0,1,1004,660,0,1664,0,0,2,0,3,1,3,7,6,2,2,420,2,0,24,36,0,0,0,0,10,2006,8,4,171232.8
524,60,3,40094,1,0,0,0,4,0,7,4,4,0,5,10,5,2007,2008,3,1,5,5,0,4,2,2260,0,878,3138,1,0,1,3138,1538,0,4676,1,0,3,1,3,1,0,11,6,1,3,884,2,208,406,0,0,0,0,0,10,2007,6,5,312681.98
525,60,3,11787,1,0,3,0,4,0,15,2,2,0,5,7,5,1996,1997,1,1,12,13,2,4,2,719,0,660,1379,1,0,1,1383,1015,0,2398,1,0,2,1,3,1,2,8,6,1,3,834,2,239,60,0,0,0,0,0,8,2007,8,4,294965.59
526,20,1,7500,1,3,3,0,4,0,21,2,2,0,2,7,5,2005,2005,1,1,12,13,2,4,2,0,0,1257,1257,1,0,1,1266,0,0,1266,0,0,2,0,3,1,2,6,6,1,2,453,2,38,144,0,0,0,0,0,4,2006,8,4,179473.49
527,20,3,13300,1,3,3,0,4,0,12,2,2,0,2,5,7,1956,2000,3,1,13,14,3,4,1,377,0,551,928,1,4,1,928,0,0,928,0,0,1,0,2,1,3,4,6,0,1,252,2,261,0,156,0,0,0,0,6,2007,8,4,126892.0
528,60,3,14948,1,0,3,0,4,0,16,2,2,0,5,9,5,2008,2008,3,1,12,13,0,4,2,1330,0,122,1452,1,0,1,1476,1237,0,2713,1,0,2,1,3,1,0,11,6,1,3,858,2,126,66,0,0,0,0,0,11,2008,6,5,425723.03
529,30,3,9098,1,0,3,0,4,0,7,2,2,0,2,4,7,1920,2002,1,1,13,14,3,4,0,348,0,180,528,1,0,1,605,0,0,605,1,0,1,0,2,1,3,5,6,0,0,0,0,0,0,144,0,0,0,0,7,2007,8,4,89954.5
530,20,3,32668,1,0,3,0,1,0,6,2,2,0,2,6,3,1957,1975,3,1,13,11,2,4,2,1219,0,816,2035,1,4,1,2515,0,0,2515,1,0,3,0,4,2,3,9,0,2,2,484,2,0,0,200,0,0,0,0,3,2007,8,2,228397.2
531,80,3,10200,1,3,3,0,4,0,23,2,2,0,7,6,5,1988,1989,1,1,6,6,2,4,1,783,0,678,1461,1,0,1,1509,0,0,1509,1,0,2,0,3,1,2,5,6,1,2,600,2,224,0,0,0,0,0,0,8,2008,8,0,181872.0
532,70,4,6155,1,0,3,0,3,0,3,8,1,0,5,6,8,1920,1999,1,1,13,14,3,4,0,0,0,611,611,1,0,1,751,611,0,1362,0,0,2,0,3,1,3,6,6,0,2,502,2,0,0,84,0,0,0,0,6,2008,8,4,128109.41
533,20,3,7200,1,3,3,0,4,0,12,2,2,0,2,5,7,1955,2007,1,1,12,13,3,4,3,0,0,0,0,1,0,1,827,0,0,827,0,0,1,0,2,1,3,5,4,1,1,392,2,0,0,0,0,0,0,0,4,2010,8,4,114497.83
534,20,3,5000,1,3,2,0,4,1,3,2,2,0,2,1,3,1946,1950,1,1,12,13,1,1,3,0,0,0,0,1,1,0,334,0,0,334,0,0,1,0,1,1,1,2,6,0,0,0,0,0,0,0,0,0,0,0,1,2007,8,4,50302.5
535,60,3,9056,1,0,3,0,4,0,8,2,2,0,5,8,5,2004,2004,1,1,12,13,2,4,2,0,0,707,707,1,0,1,707,707,0,1414,0,0,2,1,3,1,2,6,6,1,2,403,2,100,35,0,0,0,0,0,10,2006,8,4,190826.2
536,190,3,7000,1,3,3,0,4,0,7,2,2,1,5,5,7,1910,1991,1,1,8,8,3,4,1,969,0,148,1117,1,4,1,820,527,0,1347,1,0,1,0,3,1,3,5,6,0,0,0,0,85,0,148,0,0,0,0,1,2008,8,4,122721.25
537,60,3,8924,1,0,3,0,1,0,5,2,2,0,5,7,5,1998,1999,1,1,12,13,3,4,2,0,0,880,880,1,0,1,880,844,0,1724,0,0,2,1,3,1,2,8,6,0,2,527,2,120,155,0,0,0,0,0,7,2008,8,4,191697.75
538,20,3,12735,1,0,3,0,2,0,12,2,2,0,2,4,5,1972,1972,3,1,8,8,3,4,1,600,0,264,864,1,4,1,864,0,0,864,0,0,1,0,3,1,3,5,6,0,2,576,2,216,0,0,0,0,0,0,4,2008,0,4,115272.43
539,20,3,11553,1,0,3,0,4,0,19,2,2,0,2,5,5,1968,1968,3,1,9,10,3,4,1,673,0,378,1051,1,4,1,1159,0,0,1159,0,0,1,1,3,1,3,7,6,1,1,336,2,466,0,0,0,0,0,0,7,2006,8,4,142790.5
540,20,3,11423,1,3,3,0,4,0,5,2,2,0,2,8,5,2001,2002,1,1,12,13,2,4,2,1358,0,223,1581,1,0,1,1601,0,0,1601,1,0,2,0,3,1,2,6,6,1,2,670,2,180,0,0,0,0,0,2000,5,2010,8,4,275085.22
541,20,3,14601,1,3,3,0,4,0,23,2,2,0,2,9,5,2006,2006,3,1,12,13,0,4,2,1260,0,578,1838,1,0,1,1838,0,0,1838,1,0,2,0,2,1,0,8,6,1,3,765,2,270,68,0,0,0,0,0,3,2009,8,4,323828.88
542,60,3,11000,1,3,3,0,2,0,15,2,2,0,5,8,5,2000,2000,1,1,12,13,2,4,2,0,0,969,969,1,0,1,997,1288,0,2285,0,0,2,1,4,1,2,8,6,1,3,648,2,0,56,0,0,0,0,0,6,2007,8,4,260959.88
543,20,3,10140,1,3,3,0,4,0,14,6,2,0,2,7,5,1998,1999,3,1,12,13,2,4,2,144,1127,379,1650,1,0,1,1680,0,0,1680,1,0,2,0,3,1,2,7,0,1,2,583,2,78,73,0,0,0,0,0,6,2009,8,4,215142.37
544,120,2,4058,1,3,3,0,4,0,12,2,2,4,6,7,5,1998,1998,1,1,8,8,3,4,2,584,139,0,723,1,0,1,767,0,0,767,1,0,1,0,1,1,3,4,6,0,1,367,2,120,40,0,0,0,0,0,6,2007,8,4,144291.4
545,60,3,17104,1,0,3,0,4,0,8,2,2,0,5,7,5,2006,2006,1,1,12,13,2,4,2,554,0,100,654,1,0,1,664,832,0,1496,1,0,2,1,3,1,2,7,6,1,2,426,2,100,24,0,0,0,0,0,9,2006,6,5,182470.58
546,50,3,13837,1,0,3,0,0,0,14,2,2,0,0,7,5,1988,1988,1,1,6,6,2,2,2,1002,202,0,1204,1,2,1,1377,806,0,2183,0,0,2,1,4,1,2,9,6,0,3,786,2,0,0,0,0,0,0,0,2,2006,8,4,241806.82
547,50,3,8737,1,0,0,0,4,0,3,2,2,0,0,6,7,1923,1950,1,1,3,14,3,4,0,300,0,765,1065,1,0,1,915,720,0,1635,0,0,1,1,3,1,3,6,6,1,2,440,2,0,38,0,144,0,0,0,5,2007,8,4,200370.9
548,85,3,7244,1,3,3,0,4,0,11,2,2,0,6,5,7,1970,1970,1,1,12,13,3,2,1,619,0,149,768,1,0,1,768,0,0,768,1,0,1,0,2,1,3,5,6,0,2,624,2,104,0,0,0,0,0,0,4,2007,8,4,128865.1
549,20,4,8235,1,0,1,0,4,0,17,1,7,0,2,5,7,1955,1995,1,1,8,8,3,2,1,180,645,0,825,1,4,1,825,0,0,825,1,0,1,0,2,1,3,4,6,0,2,720,2,140,50,0,0,0,0,0,6,2008,8,4,123286.66
550,60,1,9375,1,3,3,0,4,0,21,2,2,0,5,7,5,2003,2004,1,1,12,13,2,4,2,0,0,912,912,1,0,1,912,1182,0,2094,0,0,2,1,4,1,2,8,6,1,2,615,2,182,182,0,0,0,0,0,11,2009,8,4,252290.09
551,120,3,4043,1,3,3,0,4,0,13,2,2,4,2,6,6,1977,1977,1,1,9,10,3,4,1,559,0,510,1069,1,4,1,1069,0,0,1069,0,0,2,0,2,1,3,4,6,0,2,440,2,0,55,0,0,200,0,0,10,2008,0,0,141970.5
552,20,4,6000,1,3,3,0,4,0,17,2,2,0,2,5,6,1957,1957,3,1,3,3,3,4,1,308,0,620,928,1,2,1,928,0,0,928,0,0,1,0,3,1,3,5,6,0,1,288,2,0,0,0,0,0,0,0,6,2008,8,4,114163.5
553,20,3,11146,1,0,3,0,4,0,16,2,2,0,2,8,5,2006,2006,1,1,12,13,2,4,2,0,0,1709,1709,1,0,1,1717,0,0,1717,0,0,2,0,3,1,2,7,6,1,3,908,2,169,39,0,0,0,0,0,7,2009,8,4,259082.82
554,20,3,8777,1,3,3,0,4,0,7,1,2,0,2,4,5,1949,2003,1,1,12,13,3,4,1,0,0,0,0,1,0,1,1126,0,0,1126,0,0,2,0,2,1,2,5,6,0,2,520,0,0,96,0,0,0,0,0,5,2009,8,4,111707.5
555,60,3,10625,1,3,3,0,4,0,16,2,2,0,5,7,5,2003,2004,1,1,12,13,2,4,2,866,0,132,998,1,0,1,1006,1040,0,2046,1,0,2,1,3,1,2,8,6,1,3,871,2,320,62,0,0,0,0,0,8,2008,8,4,247614.25
